Hour, Charge
0.0, 0.193664383562
0.5, 0.193664383562
1.0, 0.193664383562
1.5, 0.193664383562
2.0, 0.193664383562
2.5, 0.193664383562
3.0, 0.193664383562
3.5, 0.193664383562
4.0, 0.193664383562
4.5, 0.193664383562
5.0, 0.193664383562
5.5, 0.193630136986
6.0, 0.193938356164
6.5, 0.195034246575
7.0, 0.197397260274
7.5, 0.201883561644
8.0, 0.205684931507
8.5, 0.209143835616
9.0, 0.212465753425
9.5, 0.215753424658
10.0, 0.217602739726
10.5, 0.219075342466
11.0, 0.220102739726
11.5, 0.22095890411
12.0, 0.222226027397
12.5, 0.223904109589
13.0, 0.22647260274
13.5, 0.228287671233
14.0, 0.230582191781
14.5, 0.230924657534
15.0, 0.230205479452
15.5, 0.225719178082
16.0, 0.221130136986
16.5, 0.215547945205
17.0, 0.213801369863
17.5, 0.213493150685
18.0, 0.210171232877
18.5, 0.201609589041
19.0, 0.195136986301
19.5, 0.193698630137
20.0, 0.193664383562
20.5, 0.193664383562
21.0, 0.193664383562
21.5, 0.193664383562
22.0, 0.193664383562
22.5, 0.193664383562
23.0, 0.193664383562
23.5, 0.193664383562
